,iata_code,date,min_temp,max_temp,avg_temp,total_snowcm,windspeed_kmhr,precip_mm,humidity,visibility,cloud_cover,heat_indexC,wind_chillC,wind_gust,feels_like,weather_description
1630,DFW,2018-06-20,22,30,26,0.0,11,29.1,61,8,26,27,25,16,27,Torrential rain shower
1631,DFW,2018-06-21,18,31,26,0.0,24,0.0,52,10,6,25,24,33,25,Sunny
1632,DFW,2018-06-22,17,30,26,0.0,13,2.4,60,10,10,24,23,19,24,Sunny
1633,DFW,2018-06-23,19,31,26,0.0,11,1.2,63,10,12,26,25,15,26,Partly cloudy
1634,DFW,2018-06-24,22,30,27,0.0,13,5.4,63,10,15,27,25,18,27,Patchy rain possible
1635,DFW,2018-06-25,19,29,25,0.0,16,22.9,65,9,36,24,24,21,24,Cloudy
1636,DFW,2018-06-26,22,37,31,0.0,21,5.6,56,9,10,32,29,33,32,Moderate or heavy rain shower
1637,DFW,2018-06-27,25,39,34,0.0,20,0.2,47,10,1,34,32,31,34,Sunny
1638,DFW,2018-06-28,26,40,35,0.0,24,0.0,41,10,3,34,33,37,34,Sunny
1639,DFW,2018-06-29,26,37,33,0.0,31,0.0,46,10,3,33,31,43,33,Sunny
1640,DFW,2018-06-30,27,36,32,0.0,26,3.6,54,9,12,33,31,35,33,Thundery outbreaks possible
1641,DFW,2018-07-01,24,31,28,0.0,10,0.5,60,10,9,28,27,15,28,Sunny
1642,DFW,2018-07-02,22,34,31,0.0,15,0.0,64,10,17,32,29,22,32,Thundery outbreaks possible
1643,DFW,2018-07-03,24,38,33,0.0,20,0.0,52,10,8,33,31,29,33,Sunny
1644,DFW,2018-07-04,25,35,31,0.0,20,0.0,58,10,10,32,30,28,32,Sunny
1645,DFW,2018-07-05,24,33,31,0.0,8,1.6,61,10,27,31,29,12,31,Thundery outbreaks possible
1646,DFW,2018-07-06,24,33,30,0.0,12,9.1,65,9,34,31,29,18,31,Moderate or heavy rain shower
1647,DFW,2018-07-07,23,34,30,0.0,12,0.5,59,10,10,30,29,17,30,Partly cloudy
1648,DFW,2018-07-08,21,34,30,0.0,12,0.0,49,10,5,29,28,18,29,Sunny
1649,DFW,2018-07-09,22,34,30,0.0,8,0.0,50,10,5,29,28,14,29,Sunny
1650,DFW,2018-07-10,25,34,31,0.0,10,3.6,56,10,21,31,29,16,31,Patchy rain possible
1651,DFW,2018-07-11,24,35,31,0.0,15,2.3,58,10,15,32,30,22,32,Partly cloudy
1652,DFW,2018-07-12,25,35,32,0.0,17,0.9,56,10,13,33,30,25,33,Sunny
1653,DFW,2018-07-13,25,37,32,0.0,16,3.9,53,10,10,32,30,24,32,Patchy rain possible
1654,DFW,2018-07-14,24,33,29,0.0,7,14.3,67,9,45,30,28,10,30,Moderate or heavy rain shower
1655,DFW,2018-07-15,24,36,31,0.0,10,8.0,62,9,36,32,29,15,32,Thundery outbreaks possible
1656,DFW,2018-07-16,25,32,29,0.0,9,40.0,72,7,33,30,28,15,30,Torrential rain shower
1657,DFW,2018-07-17,24,33,30,0.0,11,7.4,68,9,34,31,28,16,31,Patchy light rain with thunder
1658,DFW,2018-07-18,23,34,30,0.0,6,8.5,69,9,28,31,28,9,31,Moderate or heavy rain shower
1659,DFW,2018-07-19,24,39,34,0.0,12,0.0,54,10,1,34,31,19,34,Sunny
1660,DFW,2018-07-20,25,38,33,0.0,16,0.0,59,10,5,35,31,23,35,Sunny
1661,DFW,2018-07-21,22,35,30,0.0,14,3.8,52,10,12,30,29,21,30,Patchy rain possible
1662,DFW,2018-07-22,24,33,29,0.0,15,1.2,56,8,36,29,28,21,29,Patchy light drizzle
1663,DFW,2018-07-23,22,32,29,0.0,13,0.2,58,10,28,29,27,18,29,Partly cloudy
1664,DFW,2018-07-24,22,33,29,0.0,9,0.0,52,10,11,28,27,15,28,Partly cloudy
1665,DFW,2018-07-25,22,35,30,0.0,12,0.0,49,10,18,29,28,19,29,Partly cloudy
1666,DFW,2018-07-26,23,28,25,0.0,11,14.6,71,9,31,27,25,16,27,Moderate or heavy rain shower
1667,DFW,2018-07-27,20,31,27,0.0,10,0.0,58,10,11,25,25,15,25,Sunny
1668,DFW,2018-07-28,22,33,29,0.0,7,0.3,51,10,10,29,28,11,29,Patchy rain possible
1669,DFW,2018-07-29,24,31,28,0.0,12,0.4,62,10,14,28,27,16,28,Sunny
1670,DFW,2018-07-30,21,28,26,0.0,12,11.1,64,9,25,25,24,16,25,Patchy light rain with thunder
1671,DFW,2018-07-31,16,28,24,0.0,12,0.8,59,10,14,23,22,17,23,Partly cloudy
1672,DFW,2018-08-01,19,30,27,0.0,7,0.0,45,10,6,25,25,11,25,Sunny
1673,DFW,2018-08-02,20,34,29,0.0,15,0.0,44,10,2,27,27,23,27,Sunny
1674,DFW,2018-08-03,22,35,30,0.0,25,0.0,45,10,6,29,28,37,29,Sunny
1675,DFW,2018-08-04,26,34,30,0.0,28,1.0,43,10,22,30,29,40,30,Patchy rain possible
1676,DFW,2018-08-05,25,37,32,0.0,24,0.0,42,10,6,31,31,36,31,Sunny
1677,DFW,2018-08-06,26,37,33,0.0,21,0.0,39,10,17,32,31,32,32,Partly cloudy
1678,DFW,2018-08-07,25,32,29,0.0,11,0.6,57,9,35,30,28,16,30,Patchy light drizzle
1679,DFW,2018-08-08,22,34,29,0.0,6,0.0,60,10,8,28,27,10,28,Sunny
1680,DFW,2018-08-09,23,34,30,0.0,10,1.8,50,10,23,29,28,16,29,Patchy rain possible
1681,DFW,2018-08-10,23,35,31,0.0,11,0.8,46,10,9,29,29,18,29,Sunny
1682,DFW,2018-08-11,21,34,29,0.0,11,0.0,50,10,2,27,27,18,27,Sunny
1683,DFW,2018-08-12,22,31,29,0.0,10,3.4,57,10,29,28,27,15,28,Partly cloudy
1684,DFW,2018-08-13,22,27,24,0.0,14,19.3,81,8,63,26,24,20,26,Moderate or heavy rain shower
1685,DFW,2018-08-14,20,28,25,0.0,12,4.6,79,8,57,25,24,17,25,Light rain shower
1686,DFW,2018-08-15,19,30,26,0.0,11,0.9,70,10,23,25,25,16,25,Cloudy
1687,DFW,2018-08-16,22,35,30,0.0,10,6.1,61,9,10,30,27,14,30,Moderate or heavy rain shower
1688,DFW,2018-08-17,21,31,28,0.0,13,11.5,66,9,12,27,26,18,27,Moderate or heavy rain shower
1689,DFW,2018-08-18,21,31,28,0.0,9,0.0,60,10,23,27,26,14,27,Partly cloudy
1690,DFW,2018-08-19,21,27,24,0.0,15,14.0,74,9,45,26,24,22,26,Light rain shower
1691,DFW,2018-08-20,19,26,23,0.0,23,0.0,68,10,48,23,22,32,23,Cloudy
1692,DFW,2018-08-21,17,28,24,0.0,14,0.0,64,10,14,24,23,21,24,Partly cloudy
1693,DFW,2018-08-22,18,23,20,0.0,11,12.4,80,9,57,21,20,16,20,Moderate rain at times
1694,DFW,2018-08-23,19,32,26,0.0,25,13.7,76,9,52,25,24,37,25,Moderate or heavy rain shower
1695,DFW,2018-08-24,25,35,31,0.0,18,2.4,53,10,5,31,29,29,31,Sunny
1696,DFW,2018-08-25,23,34,29,0.0,22,10.5,58,9,8,30,28,38,30,Moderate or heavy rain shower
1697,DFW,2018-08-26,25,35,31,0.0,30,1.7,54,10,17,31,29,45,31,Partly cloudy
1698,DFW,2018-08-27,27,36,32,0.0,37,0.2,49,10,5,32,30,54,32,Sunny
1699,DFW,2018-08-28,22,36,31,0.0,29,9.9,54,9,7,31,29,44,31,Patchy rain possible
1700,DFW,2018-08-29,16,28,23,0.0,18,16.1,72,9,28,23,22,23,23,Thundery outbreaks possible
1701,DFW,2018-08-30,20,34,28,0.0,19,10.9,74,9,36,28,26,28,28,Moderate or heavy rain shower
1702,DFW,2018-08-31,25,37,31,0.0,30,0.0,52,10,6,32,30,44,32,Sunny
1703,DFW,2018-09-01,25,35,31,0.0,25,0.1,53,10,6,31,30,36,31,Sunny
1704,DFW,2018-09-02,23,32,29,0.0,21,3.2,66,10,23,30,27,30,30,Thundery outbreaks possible
1705,DFW,2018-09-03,21,29,25,0.0,16,4.1,81,10,67,27,25,23,27,Overcast
1706,DFW,2018-09-04,22,29,26,0.0,19,6.1,81,10,79,27,25,26,27,Moderate or heavy rain shower
1707,DFW,2018-09-05,21,30,26,0.0,10,9.0,78,9,45,27,25,15,27,Light rain shower
1708,DFW,2018-09-06,20,24,22,0.0,18,2.2,87,9,98,23,22,23,23,Light rain shower
1709,DFW,2018-09-07,19,24,22,0.0,14,14.6,89,9,97,22,21,20,22,Moderate or heavy rain shower
1710,DFW,2018-09-08,18,21,20,0.0,17,3.1,86,9,98,20,20,22,20,Light rain shower
1711,DFW,2018-09-09,14,25,21,0.0,11,0.0,71,10,10,20,19,16,19,Sunny
1712,DFW,2018-09-10,14,25,21,0.0,10,0.0,76,10,8,20,19,15,19,Sunny
1713,DFW,2018-09-11,16,27,23,0.0,17,0.0,76,10,22,22,21,25,22,Partly cloudy
1714,DFW,2018-09-12,17,27,23,0.0,19,0.1,79,10,36,23,22,29,23,Cloudy
1715,DFW,2018-09-13,20,29,25,0.0,25,0.1,79,10,40,26,24,35,26,Overcast
1716,DFW,2018-09-14,21,31,28,0.0,21,0.0,72,10,12,28,26,31,28,Partly cloudy
1717,DFW,2018-09-15,22,31,28,0.0,10,0.7,67,10,22,28,26,17,28,Patchy rain possible
1718,DFW,2018-09-16,22,31,28,0.0,9,1.1,66,10,39,28,26,14,28,Partly cloudy
1719,DFW,2018-09-17,22,33,29,0.0,16,3.4,67,10,23,29,27,25,29,Patchy rain possible
1720,DFW,2018-09-18,23,33,29,0.0,19,0.3,63,10,16,30,28,29,30,Partly cloudy
1721,DFW,2018-09-19,24,33,30,0.0,24,0.0,55,10,13,30,28,36,30,Sunny
1722,DFW,2018-09-20,25,33,29,0.0,29,2.4,54,10,7,29,28,42,29,Sunny
1723,DFW,2018-09-21,15,20,19,0.0,16,16.3,68,9,48,20,20,23,20,Torrential rain shower
1724,DFW,2018-09-22,11,23,18,0.0,14,0.0,66,10,1,17,16,22,16,Sunny
1725,DFW,2018-09-23,14,25,21,0.0,11,0.0,76,8,14,19,19,17,19,Mist
1726,DFW,2018-09-24,17,27,22,0.0,18,0.0,81,10,32,21,21,26,21,Partly cloudy
1727,DFW,2018-09-25,16,23,21,0.0,24,0.0,75,10,45,21,20,33,20,Cloudy
1728,DFW,2018-09-26,13,20,16,0.0,12,0.1,53,10,31,15,14,19,14,Cloudy
1729,DFW,2018-09-27,10,23,18,0.0,14,0.0,54,10,3,17,16,23,16,Sunny
1730,DFW,2018-09-28,12,18,16,0.0,17,0.7,69,9,58,15,15,26,15,Overcast
1731,DFW,2018-09-29,10,21,16,0.0,18,4.4,85,10,84,15,14,25,14,Light rain
1732,DFW,2018-09-30,20,28,24,0.0,26,0.0,82,10,61,24,23,36,24,Overcast
1733,DFW,2018-10-01,19,30,25,0.0,20,0.0,75,10,37,25,24,29,25,Cloudy
1734,DFW,2018-10-02,20,30,26,0.0,23,0.0,72,10,22,26,24,33,26,Cloudy
1735,DFW,2018-10-03,23,33,28,0.0,33,12.4,69,9,26,29,27,48,29,Partly cloudy
1736,DFW,2018-10-04,12,13,12,0.0,21,41.4,74,6,92,14,13,30,13,Torrential rain shower
1737,DFW,2018-10-05,12,29,21,0.0,19,13.3,76,9,32,20,19,29,19,Moderate or heavy rain shower
1738,DFW,2018-10-06,9,11,10,0.0,21,40.2,84,7,90,12,9,31,9,Torrential rain shower
1739,DFW,2018-10-07,10,18,14,0.0,11,20.2,92,8,100,14,13,15,13,Moderate or heavy rain shower
1740,DFW,2018-10-08,17,21,20,0.0,15,61.5,93,6,87,19,19,24,19,Torrential rain shower
1741,DFW,2018-10-09,9,20,18,0.0,18,12.4,89,9,64,17,16,25,16,Moderate rain
1742,DFW,2018-10-10,7,13,10,0.0,18,0.0,70,10,20,10,7,24,7,Partly cloudy
1743,DFW,2018-10-11,4,12,9,0.0,12,0.0,59,10,25,8,7,17,7,Partly cloudy
1744,DFW,2018-10-12,8,14,11,0.0,10,4.2,77,10,66,11,9,15,9,Light rain
1745,DFW,2018-10-13,6,15,11,0.0,13,0.0,79,10,10,10,8,19,8,Sunny
1746,DFW,2018-10-14,2,10,6,0.0,24,10.4,88,6,91,6,2,32,2,Light sleet
1747,DFW,2018-10-15,-1,7,3,0.5,18,0.6,61,9,7,2,-2,24,-2,Sunny
1748,DFW,2018-10-16,2,16,10,0.0,8,0.0,49,10,20,8,7,13,7,Partly cloudy
1749,DFW,2018-10-17,9,20,15,0.0,13,0.0,56,10,2,13,12,22,12,Sunny
1750,DFW,2018-10-18,9,18,14,0.0,13,0.3,64,9,19,13,12,20,12,Partly cloudy
1751,DFW,2018-10-19,11,21,16,0.0,16,0.9,72,9,40,14,13,24,13,Light rain shower
1752,DFW,2018-10-20,10,20,15,0.0,16,0.0,48,10,0,14,13,27,13,Sunny
1753,DFW,2018-10-21,6,20,13,0.0,19,0.0,57,10,7,12,11,32,11,Partly cloudy
1754,DFW,2018-10-22,11,21,16,0.0,17,0.0,63,10,5,15,14,30,14,Sunny
1755,DFW,2018-10-23,11,21,17,0.0,10,0.0,72,10,14,15,15,16,15,Partly cloudy
1756,DFW,2018-10-24,11,17,14,0.0,11,8.2,78,8,53,13,12,17,12,Moderate rain at times
1757,DFW,2018-10-25,9,10,10,0.0,10,5.4,90,7,96,10,8,14,8,Light rain
1758,DFW,2018-10-26,7,20,14,0.0,10,0.0,72,9,24,12,11,15,11,Sunny
1759,DFW,2018-10-27,11,23,17,0.0,12,0.0,52,10,6,16,15,23,15,Sunny
1760,DFW,2018-10-28,13,19,15,0.0,16,0.0,46,10,4,15,14,26,14,Sunny
1761,DFW,2018-10-29,10,22,16,0.0,16,0.0,61,10,21,16,15,28,15,Partly cloudy
1762,DFW,2018-10-30,12,15,14,0.0,23,0.0,69,10,71,15,14,34,14,Overcast
1763,DFW,2018-10-31,9,12,11,0.0,18,0.2,57,10,42,10,8,29,8,Overcast
1764,DFW,2018-11-01,8,15,11,0.0,9,0.0,53,10,44,10,9,15,9,Cloudy
1765,DFW,2018-11-02,8,13,11,0.0,18,0.0,49,10,17,10,8,28,8,Partly cloudy
1766,DFW,2018-11-03,7,14,11,0.0,18,1.4,61,9,43,10,7,28,7,Patchy light rain
1767,DFW,2018-11-04,5,12,9,0.0,18,0.6,65,10,27,8,5,29,5,Cloudy
1768,DFW,2018-11-05,9,17,13,0.0,21,1.1,62,10,45,12,10,33,10,Cloudy
1769,DFW,2018-11-06,7,12,9,0.0,10,0.0,61,10,15,9,7,18,7,Partly cloudy
1770,DFW,2018-11-07,6,8,7,0.0,16,0.1,61,10,37,7,4,22,4,Partly cloudy
1771,DFW,2018-11-08,-0,4,2,1.1,16,8.4,82,7,97,2,-2,22,-2,Heavy snow
1772,DFW,2018-11-09,-6,2,-1,0.1,18,0.1,71,10,19,-2,-7,25,-7,Sunny
1773,DFW,2018-11-10,-6,7,1,0.0,22,0.0,54,10,3,-1,-6,32,-6,Sunny
1774,DFW,2018-11-11,-1,6,3,1.9,16,2.6,78,8,53,2,-2,25,-2,Heavy snow
1775,DFW,2018-11-12,-9,-3,-4,0.0,28,10.6,87,3,73,-4,-11,40,-11,Blizzard
1776,DFW,2018-11-13,-12,-1,-6,0.0,9,0.0,80,10,0,-7,-12,17,-12,Sunny
1777,DFW,2018-11-14,-6,4,-1,0.0,9,0.0,81,10,5,-2,-6,16,-6,Sunny
1778,DFW,2018-11-15,-3,16,7,0.0,13,0.0,76,10,4,5,2,24,2,Sunny
1779,DFW,2018-11-16,3,15,9,0.0,12,0.0,71,10,4,8,6,21,6,Sunny
1780,DFW,2018-11-17,-2,7,5,0.0,26,0.0,76,10,45,5,0,36,0,Overcast
1781,DFW,2018-11-18,-3,3,-0,0.0,16,0.0,62,10,64,-1,-6,20,-6,Overcast
1782,DFW,2018-11-19,-2,10,4,0.0,13,0.0,64,10,6,2,-1,22,-1,Sunny
1783,DFW,2018-11-20,-2,11,5,0.0,12,0.0,74,10,4,4,2,20,2,Sunny
1784,DFW,2018-11-21,2,14,8,0.0,17,0.0,72,10,0,7,4,29,4,Sunny
1785,DFW,2018-11-22,4,15,10,0.0,23,0.0,68,10,16,9,6,39,6,Overcast
1786,DFW,2018-11-23,9,17,13,0.0,26,0.0,59,10,31,12,10,40,10,Cloudy
1787,DFW,2018-11-24,6,18,12,0.0,13,0.0,46,10,7,11,9,24,9,Sunny
1788,DFW,2018-11-25,-4,6,1,0.2,36,2.1,78,7,49,2,-4,51,-4,Patchy heavy snow
1789,DFW,2018-11-26,-7,4,-1,0.0,12,0.0,80,10,5,-2,-7,20,-7,Sunny
1790,DFW,2018-11-27,-5,4,-0,0.0,10,0.0,78,10,19,-1,-5,18,-5,Partly cloudy
1791,DFW,2018-11-28,-3,10,4,0.0,12,0.0,68,10,47,3,-0,21,-0,Overcast
1792,DFW,2018-11-29,3,12,7,0.0,11,0.0,79,9,8,6,4,20,4,Sunny
1793,DFW,2018-11-30,3,11,9,0.0,15,6.4,95,8,89,8,5,26,5,Light drizzle
1794,DFW,2018-12-01,3,9,7,0.0,27,2.9,80,9,91,7,4,36,4,Overcast
1795,DFW,2018-12-02,-0,5,3,0.0,26,0.0,71,9,48,2,-3,35,-3,Cloudy
1796,DFW,2018-12-03,-5,1,-1,0.0,17,0.0,67,10,33,-2,-7,22,-7,Cloudy
1797,DFW,2018-12-04,-6,4,-1,0.0,10,0.0,65,10,22,-2,-5,15,-5,Partly cloudy
1798,DFW,2018-12-05,-2,9,4,0.0,17,0.0,61,10,10,2,-2,31,-2,Partly cloudy
1799,DFW,2018-12-06,-2,3,2,0.1,20,0.1,68,10,46,1,-3,29,-3,Light snow
1800,DFW,2018-12-07,-4,2,-1,0.0,10,0.0,55,10,32,-1,-5,15,-5,Partly cloudy
1801,DFW,2018-12-08,-4,4,-0,0.0,13,0.0,52,10,8,-1,-5,19,-5,Sunny
1802,DFW,2018-12-09,-4,7,2,0.0,7,0.0,56,10,11,0,-2,12,-2,Partly cloudy
1803,DFW,2018-12-10,-4,6,1,0.0,11,0.0,69,10,2,0,-3,20,-3,Sunny
1804,DFW,2018-12-11,-1,12,6,0.0,20,0.0,64,10,20,4,0,36,0,Partly cloudy
1805,DFW,2018-12-12,-0,10,5,0.0,11,0.0,69,10,3,4,2,19,2,Sunny
1806,DFW,2018-12-13,4,7,5,0.0,30,0.3,78,7,49,6,1,41,1,Patchy light drizzle
1807,DFW,2018-12-14,0,9,4,0.0,25,0.0,54,10,8,3,-2,38,-2,Sunny
1808,DFW,2018-12-15,0,11,6,0.0,9,0.0,41,10,11,4,2,17,2,Partly cloudy
1809,DFW,2018-12-16,2,12,7,0.0,9,0.0,53,10,15,6,4,15,4,Sunny
1810,DFW,2018-12-17,3,12,7,0.0,8,0.0,60,10,14,6,4,15,4,Partly cloudy
1811,DFW,2018-12-18,2,12,7,0.0,17,0.0,66,10,29,6,3,29,3,Cloudy
1812,DFW,2018-12-19,4,12,8,0.0,15,0.0,77,9,41,8,5,28,5,Mist
1813,DFW,2018-12-20,5,10,8,0.0,30,0.0,52,10,5,7,3,48,3,Sunny
1814,DFW,2018-12-21,1,11,6,0.0,14,0.0,58,10,18,5,2,26,2,Overcast
1815,DFW,2018-12-22,2,11,6,0.0,14,0.0,61,10,18,5,3,22,3,Sunny
1816,DFW,2018-12-23,1,9,4,0.0,12,0.2,64,10,18,4,1,20,1,Sunny
1817,DFW,2018-12-24,1,10,5,0.0,19,0.0,67,10,37,4,0,34,0,Overcast
1818,DFW,2018-12-25,1,12,6,0.0,11,0.0,76,10,38,5,3,19,3,Overcast
1819,DFW,2018-12-26,8,13,12,0.0,27,47.8,94,8,100,11,9,41,9,Moderate or heavy rain shower
1820,DFW,2018-12-27,-2,9,4,0.0,29,0.1,80,10,54,6,1,38,1,Overcast
1821,DFW,2018-12-28,-4,-0,-2,0.0,23,0.0,56,10,13,-2,-9,29,-9,Sunny
1822,DFW,2018-12-29,-6,1,-2,0.0,10,0.0,47,10,30,-3,-7,15,-7,Overcast
1823,DFW,2018-12-30,-4,7,2,0.0,21,0.0,63,10,5,0,-5,34,-5,Sunny
1824,DFW,2018-12-31,-5,5,2,0.0,21,2.4,78,10,58,1,-4,30,-4,Light sleet
1825,DFW,2019-01-01,-8,-4,-6,0.0,20,0.0,53,10,48,-6,-12,24,-12,Cloudy
1826,DFW,2019-01-02,-10,3,-3,0.0,8,0.0,52,10,4,-4,-7,13,-7,Partly cloudy
1827,DFW,2019-01-03,-3,4,0,0.0,7,0.9,53,10,25,-0,-2,8,-2,Patchy freezing drizzle possible
1828,DFW,2019-01-04,-1,11,5,0.0,11,0.0,62,10,3,4,1,20,1,Sunny
1829,DFW,2019-01-05,3,15,9,0.0,11,0.0,71,10,17,7,5,18,5,Sunny
1830,DFW,2019-01-06,2,15,11,0.0,16,0.1,73,10,70,10,7,40,7,Cloudy
1831,DFW,2019-01-07,9,15,12,0.0,19,0.1,53,10,8,12,10,37,10,Sunny
1832,DFW,2019-01-08,4,11,7,0.0,15,0.0,46,10,0,7,4,31,4,Sunny
1833,DFW,2019-01-09,1,8,4,0.0,9,0.0,46,10,10,3,1,17,1,Sunny
1834,DFW,2019-01-10,0,10,5,0.0,18,0.0,54,10,24,4,0,32,0,Partly cloudy
1835,DFW,2019-01-11,2,3,3,0.0,13,28.1,84,7,89,3,-1,25,-1,Heavy rain
1836,DFW,2019-01-12,-2,1,1,0.9,14,1.8,91,6,98,0,-5,34,-5,Blizzard
1837,DFW,2019-01-13,-4,1,-1,0.1,9,0.1,83,10,70,-2,-6,19,-6,Light snow
1838,DFW,2019-01-14,-3,6,2,0.0,11,0.0,80,10,20,0,-3,16,-3,Partly cloudy
1839,DFW,2019-01-15,-1,10,5,0.0,13,0.0,83,9,8,3,0,19,0,Sunny
1840,DFW,2019-01-16,1,5,4,0.0,10,0.4,94,6,71,3,2,12,2,Light drizzle
1841,DFW,2019-01-17,0,8,4,0.0,11,0.1,82,10,45,3,0,15,0,Cloudy
1842,DFW,2019-01-18,1,8,5,0.0,21,7.6,88,8,80,3,-1,34,-1,Moderate rain
1843,DFW,2019-01-19,-9,-3,-6,0.0,33,4.5,75,9,60,-6,-15,41,-15,Overcast
1844,DFW,2019-01-20,-7,6,-0,0.0,12,0.0,65,10,6,-2,-6,19,-6,Sunny
1845,DFW,2019-01-21,-3,9,4,0.0,26,0.0,69,10,72,2,-3,44,-3,Overcast
1846,DFW,2019-01-22,-5,8,1,0.0,32,0.4,78,8,72,2,-4,48,-4,Light sleet
1847,DFW,2019-01-23,-5,5,-0,0.0,14,0.0,57,10,19,-1,-7,29,-7,Sunny
1848,DFW,2019-01-24,-6,1,-1,0.0,18,0.0,63,10,64,-1,-6,28,-6,Patchy light snow
1849,DFW,2019-01-25,-6,6,0,0.0,16,0.0,57,10,12,-1,-6,24,-6,Partly cloudy
1850,DFW,2019-01-26,-1,9,4,0.0,11,0.0,58,10,32,3,-1,25,-1,Cloudy
1851,DFW,2019-01-27,-1,13,6,0.0,14,0.0,65,10,23,5,2,29,2,Partly cloudy
1852,DFW,2019-01-28,-2,5,3,0.0,26,0.1,51,10,38,3,-2,44,-2,Partly cloudy
1853,DFW,2019-01-29,-3,4,1,0.0,15,0.0,45,10,14,1,-3,26,-3,Partly cloudy
1854,DFW,2019-01-30,-10,-4,-6,0.0,16,0.0,53,10,6,-6,-12,22,-12,Partly cloudy
1855,DFW,2019-01-31,-10,5,-1,0.0,14,0.0,61,10,21,-1,-6,17,-6,Partly cloudy
1856,DFW,2019-02-01,-6,5,0,0.0,9,0.0,86,9,32,1,-1,15,-1,Cloudy
1857,DFW,2019-02-02,3,18,11,0.0,19,0.4,91,10,68,10,8,36,8,Patchy rain possible
1858,DFW,2019-02-03,11,19,15,0.0,28,0.1,80,10,47,14,13,44,13,Overcast
1859,DFW,2019-02-04,-1,7,4,0.0,20,0.0,54,10,13,6,2,34,2,Partly cloudy
1860,DFW,2019-02-05,-4,2,-1,0.0,13,0.0,43,10,23,-2,-6,17,-6,Partly cloudy
1861,DFW,2019-02-06,-5,2,-1,0.3,14,0.3,43,9,16,-2,-7,18,-7,Sunny
1862,DFW,2019-02-07,-9,-5,-7,0.5,29,0.6,46,9,21,-8,-16,38,-16,Patchy heavy snow
1863,DFW,2019-02-08,-11,-2,-6,0.0,10,0.0,50,10,6,-7,-12,18,-12,Partly cloudy
1864,DFW,2019-02-09,-7,4,-1,0.0,22,0.0,41,10,21,-3,-9,31,-9,Partly cloudy
1865,DFW,2019-02-10,-1,8,3,0.0,16,0.0,65,10,65,2,-2,28,-2,Light snow
1866,DFW,2019-02-11,0,6,4,0.1,16,3.6,93,9,91,3,-0,21,-0,Light rain
1867,DFW,2019-02-12,-1,10,5,0.0,22,0.0,57,9,10,3,-1,30,-1,Sunny
1868,DFW,2019-02-13,2,15,9,0.0,23,0.0,46,10,22,8,4,40,4,Partly cloudy
1869,DFW,2019-02-14,1,17,11,0.0,22,0.0,43,10,29,10,7,37,7,Partly cloudy
1870,DFW,2019-02-15,-7,-5,-6,2.0,18,2.3,73,9,88,-5,-12,25,-12,Ice pellets
1871,DFW,2019-02-16,-9,-1,-4,0.1,14,0.1,68,10,63,-5,-10,17,-10,Ice pellets
1872,DFW,2019-02-17,-6,1,-2,0.0,17,0.0,63,10,4,-4,-10,26,-10,Sunny
1873,DFW,2019-02-18,-9,-1,-5,0.0,18,0.0,59,10,27,-5,-11,23,-11,Partly cloudy
1874,DFW,2019-02-19,-6,-0,-3,8.5,17,10.0,79,7,62,-3,-9,21,-9,Heavy snow
1875,DFW,2019-02-20,-8,0,-3,0.3,10,0.3,95,7,57,-3,-7,19,-7,Patchy light snow
1876,DFW,2019-02-21,-4,8,3,0.0,14,0.0,79,10,28,1,-4,28,-4,Overcast
1877,DFW,2019-02-22,-2,3,1,0.0,11,1.1,93,7,73,1,-3,22,-3,Light drizzle
1878,DFW,2019-02-23,0,8,4,0.1,22,7.0,91,7,91,3,-1,33,-1,Light sleet
1879,DFW,2019-02-24,-3,5,1,0.0,13,0.0,62,10,11,0,-4,30,-4,Partly cloudy
1880,DFW,2019-02-25,-3,14,6,0.0,18,0.0,60,10,6,3,-1,29,-1,Sunny
1881,DFW,2019-02-26,-6,1,-2,0.0,14,0.0,63,10,15,-3,-8,25,-8,Partly cloudy
1882,DFW,2019-02-27,-8,-5,-6,0.0,18,0.0,61,10,38,-7,-14,28,-14,Cloudy
1883,DFW,2019-02-28,-10,0,-4,0.0,13,0.0,53,10,63,-6,-11,15,-11,Overcast
1884,DFW,2019-03-01,-5,6,2,0.0,17,0.0,61,10,11,-0,-4,13,-4,Sunny
1885,DFW,2019-03-02,-5,3,-1,0.0,17,0.0,67,10,50,-2,-7,25,-7,Overcast
1886,DFW,2019-03-03,-15,-11,-12,5.8,21,10.4,87,6,82,-11,-20,34,-20,Blizzard
1887,DFW,2019-03-04,-16,-7,-11,0.0,14,0.0,77,10,28,-12,-19,20,-19,Partly cloudy
1888,DFW,2019-03-05,-13,-2,-6,0.0,14,0.0,76,10,7,-8,-14,22,-14,Sunny
1889,DFW,2019-03-06,-9,6,-0,0.0,16,0.0,68,10,9,-2,-7,27,-7,Sunny
1890,DFW,2019-03-07,-1,11,5,0.0,16,0.2,76,10,28,4,0,27,0,Partly cloudy
1891,DFW,2019-03-08,2,9,6,0.0,11,0.6,91,8,91,5,3,17,3,Mist
1892,DFW,2019-03-09,4,13,11,0.0,33,0.7,70,9,27,9,6,48,6,Partly cloudy
1893,DFW,2019-03-10,0,10,5,0.0,12,0.0,57,10,14,4,1,19,1,Partly cloudy
1894,DFW,2019-03-11,1,12,7,0.0,8,0.0,66,10,59,6,5,13,5,Overcast
